"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Apr 23 20:07:14 GMT 2023","Sun Apr 23 20:07:14 GMT 2023","13","tests.unit.utils","test_usage_tracker","","","","test_incorrect_user_agent[drivers4-clients4]",""
"broken","Sun Apr 23 20:06:48 GMT 2023","Sun Apr 23 20:06:48 GMT 2023","4","tests.unit.db","test_cursor","","","","test_cursor_server_side_async_get_status_error"," "
"broken","Sun Apr 23 20:06:55 GMT 2023","Sun Apr 23 20:06:55 GMT 2023","134","tests.unit.service","test_engine","","","","test_engine_no_attached_database",""
"broken","Sun Apr 23 20:06:07 GMT 2023","Sun Apr 23 20:06:07 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_date[0001-01-01-expected1-range low provided]","parse_value parses all date values correctly."
"broken","Sun Apr 23 20:06:29 GMT 2023","Sun Apr 23 20:06:29 GMT 2023","1","tests.unit.common","test_settings","","","","test_settings_auth_credentials[kwargs2]",""
"broken","Sun Apr 23 20:05:34 GMT 2023","Sun Apr 23 20:05:34 GMT 2023","16","tests.unit.async_db","test_cursor","","","","test_cursor_execute","Cursor is able to execute query, all fields are populated properly."
"broken","Sun Apr 23 20:05:30 GMT 2023","Sun Apr 23 20:05:30 GMT 2023","148","tests.unit.async_db","test_connection","","","","test_connect_account_name",""
"passed","Sun Apr 23 20:06:13 GMT 2023","Sun Apr 23 20:06:13 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_decimal",""
"broken","Sun Apr 23 20:07:07 GMT 2023","Sun Apr 23 20:07:07 GMT 2023","1","tests.unit.utils","test_usage_tracker","","","","test_detect_connectors[stack9-map9-expected9]",""
"broken","Sun Apr 23 20:06:05 GMT 2023","Sun Apr 23 20:06:05 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_statement_to_set_errors[statement1-InterfaceError]",""
"broken","Sun Apr 23 20:06:07 GMT 2023","Sun Apr 23 20:06:07 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_date[2021-12-31-expected0-str provided]","parse_value parses all date values correctly."
"broken","Sun Apr 23 20:05:55 GMT 2023","Sun Apr 23 20:05:55 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_statement[statement2-params2-select * from table where id == '?']",""
"broken","Sun Apr 23 20:07:14 GMT 2023","Sun Apr 23 20:07:14 GMT 2023","12","tests.unit.utils","test_usage_tracker","","","","test_incorrect_user_agent[drivers5-Connector1.1]",""
"broken","Sun Apr 23 20:07:00 GMT 2023","Sun Apr 23 20:07:01 GMT 2023","362","tests.unit.service","test_resource_manager","","","","test_rm_credentials","Credentials, that are passed to rm are processed properly."
"broken","Sun Apr 23 20:06:15 GMT 2023","Sun Apr 23 20:06:15 GMT 2023","133","tests.unit.client","test_client","","","","test_refresh_with_hooks","
    When hooks are used, the invalid token, fetched from cache, is refreshed
    "
"broken","Sun Apr 23 20:05:41 GMT 2023","Sun Apr 23 20:05:41 GMT 2023","3","tests.unit.async_db","test_cursor","","","","test_cursor_server_side_async_cancel","
    Cursor is able to cancel query server-side asynchronously and
    query_id is returned.
    "
"broken","Sun Apr 23 20:06:02 GMT 2023","Sun Apr 23 20:06:02 GMT 2023","3","tests.unit.async_db","test_typing_format","","","","test_split_format_sql[set \t\na     =   \t\n b   ; set c=d;-params9-result9]",""
"broken","Sun Apr 23 20:06:23 GMT 2023","Sun Apr 23 20:06:23 GMT 2023","106","tests.unit.client.auth","test_request_auth","","","","test_auth_username_password","Auth can retrieve token and expiration values."
"broken","Sun Apr 23 20:05:26 GMT 2023","Sun Apr 23 20:05:26 GMT 2023","82","tests.unit.async_db","test_connection","","","","test_connect_access_token",""
"broken","Sun Apr 23 20:06:30 GMT 2023","Sun Apr 23 20:06:30 GMT 2023","27","tests.unit.common","test_token_storage","","","","test_token_storage_json_broken","
    Check that the TokenSecureStorage properly handles broken json.
    "
"broken","Sun Apr 23 20:05:25 GMT 2023","Sun Apr 23 20:05:25 GMT 2023","1","tests.unit.async_db","test_connection","","","","test_cursors_closed_on_close","Connection closes all its cursors on close."
"broken","Sun Apr 23 20:06:00 GMT 2023","Sun Apr 23 20:06:00 GMT 2023","2","tests.unit.async_db","test_typing_format","","","","test_split_format_sql[insert into t values (1, 2);select * from t;-params6-result6]",""
"broken","Sun Apr 23 20:07:11 GMT 2023","Sun Apr 23 20:07:11 GMT 2023","13","tests.unit.utils","test_usage_tracker","","","","test_user_agent[drivers4-clients4-ClientA/1.0.1 PythonSDK/2 (Python 1; Win; ciso) ConnectorA/0.1.1 ConnectorB/0.2.0]",""
"broken","Sun Apr 23 20:06:36 GMT 2023","Sun Apr 23 20:06:36 GMT 2023","182","tests.unit.db","test_connection","","","","test_connect_with_auth",""
"broken","Sun Apr 23 20:05:42 GMT 2023","Sun Apr 23 20:05:42 GMT 2023","3","tests.unit.async_db","test_cursor","","","","test_cursor_server_side_async_get_status_not_yet_available","
    Cursor is able to execute query server-side asynchronously and
    query_id is returned.
    "
"broken","Sun Apr 23 20:05:33 GMT 2023","Sun Apr 23 20:05:33 GMT 2023","7","tests.unit.async_db","test_cursor","","","","test_cursor_no_query","Some cursor methods are unavailable until a query is run."
"broken","Sun Apr 23 20:06:40 GMT 2023","Sun Apr 23 20:06:40 GMT 2023","21","tests.unit.db","test_cursor","","","","test_cursor_execute","Cursor is able to execute query, all fields are populated properly."
"broken","Sun Apr 23 20:06:17 GMT 2023","Sun Apr 23 20:06:17 GMT 2023","108","tests.unit.client","test_client_async","","","","test_client_account_id",""
"broken","Sun Apr 23 20:05:34 GMT 2023","Sun Apr 23 20:05:34 GMT 2023","49","tests.unit.async_db","test_cursor","","","","test_cursor_execute_error","Cursor handles all types of errors properly."
"broken","Sun Apr 23 20:05:27 GMT 2023","Sun Apr 23 20:05:27 GMT 2023","195","tests.unit.async_db","test_connection","","","","test_connect_default_engine",""
"broken","Sun Apr 23 20:06:08 GMT 2023","Sun Apr 23 20:06:08 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_date[9999-12-31-expected2-range high provided]","parse_value parses all date values correctly."
"passed","Sun Apr 23 20:05:54 GMT 2023","Sun Apr 23 20:05:54 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value_errors",""
"broken","Sun Apr 23 20:06:33 GMT 2023","Sun Apr 23 20:06:33 GMT 2023","86","tests.unit.db","test_connection","","","","test_connect_access_token",""
"broken","Sun Apr 23 20:05:28 GMT 2023","Sun Apr 23 20:05:28 GMT 2023","0","tests.unit.async_db","test_connection","","","","test_connection_commit",""
"broken","Sun Apr 23 20:06:26 GMT 2023","Sun Apr 23 20:06:26 GMT 2023","1","tests.unit.common","test_settings","","","","test_settings_happy_path[fields0]",""
"broken","Sun Apr 23 20:07:02 GMT 2023","Sun Apr 23 20:07:02 GMT 2023","1","tests.unit.utils","test_usage_tracker","","","","test_detect_connectors[stack0-map0-expected0]",""
"broken","Sun Apr 23 20:06:45 GMT 2023","Sun Apr 23 20:06:45 GMT 2023","7","tests.unit.db","test_cursor","","","","test_cursor_skip_parse","Cursor doesn't process a query if skip_parsing is provided."
"broken","Sun Apr 23 20:06:26 GMT 2023","Sun Apr 23 20:06:26 GMT 2023","67","tests.unit.client.auth","test_token","","","","test_token_invalid","Authorization error raised when token is invalid."
"broken","Sun Apr 23 20:06:02 GMT 2023","Sun Apr 23 20:06:02 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_statement_to_set[statement0-None]",""
"passed","Sun Apr 23 20:06:07 GMT 2023","Sun Apr 23 20:06:07 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_str","parse_value parses all str values correctly."
"passed","Sun Apr 23 20:06:29 GMT 2023","Sun Apr 23 20:06:29 GMT 2023","52","tests.unit.common","test_token_storage","","","","test_encrypter_happy_path","
    Simple encrypt/decrypt using FernetEncrypter.
    "
"broken","Sun Apr 23 20:06:59 GMT 2023","Sun Apr 23 20:06:59 GMT 2023","127","tests.unit.service","test_instance_type","","","","test_instance_type",""
"broken","Sun Apr 23 20:05:45 GMT 2023","Sun Apr 23 20:05:45 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value[abcd-'abcd']",""
"passed","Sun Apr 23 20:06:07 GMT 2023","Sun Apr 23 20:06:07 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_float","parse_value parses all float values correctly."
"broken","Sun Apr 23 20:05:46 GMT 2023","Sun Apr 23 20:05:46 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value[some\x00value-'some\\0value']",""
"broken","Sun Apr 23 20:05:32 GMT 2023","Sun Apr 23 20:05:32 GMT 2023","1","tests.unit.async_db","test_cursor","","","","test_closed_cursor","Most cursor methods are unavailable for closed cursor."
"broken","Sun Apr 23 20:07:11 GMT 2023","Sun Apr 23 20:07:11 GMT 2023","13","tests.unit.utils","test_usage_tracker","","","","test_incorrect_user_agent[drivers0-clients0]",""
"broken","Sun Apr 23 20:05:48 GMT 2023","Sun Apr 23 20:05:48 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value[value7-1.123]",""
"broken","Sun Apr 23 20:05:36 GMT 2023","Sun Apr 23 20:05:36 GMT 2023","8","tests.unit.async_db","test_cursor","","","","test_cursor_fetchmany","
    Cursor's fetchmany fetches the provided amount of rows, or arraysize by
    default. If not enough rows left, returns less or None if there are no rows.
    "
"broken","Sun Apr 23 20:06:06 GMT 2023","Sun Apr 23 20:06:06 GMT 2023","1","tests.unit.async_db","test_typing_parse","","","","test_parse_type","parse_type function parses all internal types correctly."
"broken","Sun Apr 23 20:07:05 GMT 2023","Sun Apr 23 20:07:05 GMT 2023","0","tests.unit.utils","test_usage_tracker","","","","test_detect_connectors[stack5-map5-expected5]",""
"broken","Sun Apr 23 20:06:53 GMT 2023","Sun Apr 23 20:06:53 GMT 2023","121","tests.unit.service","test_engine","","","","test_engine_create_with_kwargs_fail",""
"broken","Sun Apr 23 20:07:06 GMT 2023","Sun Apr 23 20:07:06 GMT 2023","1","tests.unit.utils","test_usage_tracker","","","","test_detect_connectors[stack7-map7-expected7]",""
"broken","Sun Apr 23 20:06:58 GMT 2023","Sun Apr 23 20:06:58 GMT 2023","117","tests.unit.service","test_engine","","","","test_engine_update",""
"passed","Sun Apr 23 20:06:36 GMT 2023","Sun Apr 23 20:06:36 GMT 2023","286","tests.unit.db","test_connection","","","","test_connection_token_caching",""
"broken","Sun Apr 23 20:06:10 GMT 2023","Sun Apr 23 20:06:10 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_datetime[9999-12-31 23:59:59.999999-expected2-range high provided]","parse_value parses all date values correctly."
"passed","Sun Apr 23 20:05:57 GMT 2023","Sun Apr 23 20:05:57 GMT 2023","1","tests.unit.async_db","test_typing_format","","","","test_format_statement_errors",""
"broken","Sun Apr 23 20:07:04 GMT 2023","Sun Apr 23 20:07:04 GMT 2023","1","tests.unit.utils","test_usage_tracker","","","","test_detect_connectors[stack4-map4-expected4]",""
"broken","Sun Apr 23 20:05:59 GMT 2023","Sun Apr 23 20:05:59 GMT 2023","2","tests.unit.async_db","test_typing_format","","","","test_split_format_sql[select * from t where id == ?-params3-result3]",""
"broken","Sun Apr 23 20:07:05 GMT 2023","Sun Apr 23 20:07:05 GMT 2023","1","tests.unit.utils","test_usage_tracker","","","","test_detect_connectors[stack6-map6-expected6]",""
"passed","Sun Apr 23 20:07:02 GMT 2023","Sun Apr 23 20:07:02 GMT 2023","0","tests.unit.utils","test_usage_tracker","","","","test_get_sdk_properties",""
"passed","Sun Apr 23 20:06:30 GMT 2023","Sun Apr 23 20:06:30 GMT 2023","28","tests.unit.common","test_token_storage","","","","test_expired_token","
    Check that TokenSecureStorage ignores expired tokens.
    "
"broken","Sun Apr 23 20:07:10 GMT 2023","Sun Apr 23 20:07:10 GMT 2023","12","tests.unit.utils","test_usage_tracker","","","","test_user_agent[drivers3-clients3-PythonSDK/2 (Python 1; Win; ciso) ConnectorA/0.1.1 ConnectorB/0.2.0]",""
"broken","Sun Apr 23 20:06:09 GMT 2023","Sun Apr 23 20:06:09 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_datetime[2021-12-31 23:59:59.1234-expected0-str provided]","parse_value parses all date values correctly."
"broken","Sun Apr 23 20:05:50 GMT 2023","Sun Apr 23 20:05:50 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value[value12-'2022-01-10 01:01:01']",""
"broken","Sun Apr 23 20:06:47 GMT 2023","Sun Apr 23 20:06:47 GMT 2023","4","tests.unit.db","test_cursor","","","","test_cursor_server_side_async_get_status_completed","
    Cursor is able to execute query server-side asynchronously and
    query_id is returned.
    "
"broken","Sun Apr 23 20:06:04 GMT 2023","Sun Apr 23 20:06:04 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_statement_to_set[statement3-result3]",""
"broken","Sun Apr 23 20:05:49 GMT 2023","Sun Apr 23 20:05:49 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value[True-true]",""
"broken","Sun Apr 23 20:06:53 GMT 2023","Sun Apr 23 20:06:53 GMT 2023","125","tests.unit.service","test_engine","","","","test_engine_create_with_kwargs",""
"broken","Sun Apr 23 20:06:22 GMT 2023","Sun Apr 23 20:06:22 GMT 2023","106","tests.unit.client.auth","test_request_auth","","","","test_auth_service_account","Auth can retrieve token and expiration values."
"broken","Sun Apr 23 20:06:38 GMT 2023","Sun Apr 23 20:06:38 GMT 2023","1","tests.unit.db","test_cursor","","","","test_closed_cursor","Most of cursor methods are unavailable for closed cursor."
"broken","Sun Apr 23 20:05:50 GMT 2023","Sun Apr 23 20:05:50 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value[value11-'2022-01-10']",""
"broken","Sun Apr 23 20:06:12 GMT 2023","Sun Apr 23 20:06:12 GMT 2023","1","tests.unit.async_db","test_typing_parse","","","","test_parse_value_datetime[None-None-None provided]","parse_value parses all date values correctly."
"broken","Sun Apr 23 20:05:54 GMT 2023","Sun Apr 23 20:05:54 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_statement[statement1-params1-select * from table where id == 1]",""
"broken","Sun Apr 23 20:07:09 GMT 2023","Sun Apr 23 20:07:09 GMT 2023","13","tests.unit.utils","test_usage_tracker","","","","test_user_agent[drivers0-clients0-PythonSDK/2 (Python 1; Win; ciso)]",""
"broken","Sun Apr 23 20:06:11 GMT 2023","Sun Apr 23 20:06:11 GMT 2023","1","tests.unit.async_db","test_typing_parse","","","","test_parse_value_datetime[2021-12-31 23:59:59.1234+05:30:12-expected4-timezone with seconds provided]","parse_value parses all date values correctly."
"broken","Sun Apr 23 20:05:44 GMT 2023","Sun Apr 23 20:05:44 GMT 2023","0","tests.unit.async_db","test_module","","","","test_has_exceptions","Verify async module has top-level dbapi exceptions exposed."
"broken","Sun Apr 23 20:05:40 GMT 2023","Sun Apr 23 20:05:40 GMT 2023","4","tests.unit.async_db","test_cursor","","","","test_cursor_skip_parse","Cursor doesn't process a query if skip_parsing is provided."
"broken","Sun Apr 23 20:05:51 GMT 2023","Sun Apr 23 20:05:51 GMT 2023","1","tests.unit.async_db","test_typing_format","","","","test_format_value[value14-[]]",""
"broken","Sun Apr 23 20:06:33 GMT 2023","Sun Apr 23 20:06:33 GMT 2023","318","tests.unit.db","test_connection","","","","test_connect_engine_name","connect properly handles engine_name"
"broken","Sun Apr 23 20:06:40 GMT 2023","Sun Apr 23 20:06:40 GMT 2023","26","tests.unit.db","test_cursor","","","","test_cursor_execute_error","Cursor handles all types of errors properly."
"passed","Sun Apr 23 20:07:01 GMT 2023","Sun Apr 23 20:07:01 GMT 2023","261","tests.unit.service","test_resource_manager","","","","test_rm_token_cache","Credentials, that are passed to rm are processed properly."
"passed","Sun Apr 23 20:06:02 GMT 2023","Sun Apr 23 20:06:02 GMT 2023","3","tests.unit.async_db","test_typing_format","","","","test_split_format_error",""
"broken","Sun Apr 23 20:06:57 GMT 2023","Sun Apr 23 20:06:57 GMT 2023","160","tests.unit.service","test_engine","","","","test_attach_to_database",""
"broken","Sun Apr 23 20:06:49 GMT 2023","Sun Apr 23 20:06:49 GMT 2023","0","tests.unit.db","test_module","","","","test_has_exceptions","Verify sync module has top-level dbapi exceptions exposed."
"passed","Sun Apr 23 20:06:29 GMT 2023","Sun Apr 23 20:06:30 GMT 2023","128","tests.unit.common","test_token_storage","","","","test_encrypter_wrong_parameter","
    Test that decryption only works if the correct salt
    username and password is provided; otherwise None is returned.
    "
"broken","Sun Apr 23 20:06:27 GMT 2023","Sun Apr 23 20:06:27 GMT 2023","1","tests.unit.common","test_settings","","","","test_settings_happy_path[fields2]",""
"broken","Sun Apr 23 20:06:37 GMT 2023","Sun Apr 23 20:06:37 GMT 2023","152","tests.unit.db","test_connection","","","","test_connect_account_name",""
"broken","Sun Apr 23 20:06:28 GMT 2023","Sun Apr 23 20:06:28 GMT 2023","1","tests.unit.common","test_settings","","","","test_settings_auth_credentials[kwargs0]",""
"broken","Sun Apr 23 20:05:37 GMT 2023","Sun Apr 23 20:05:37 GMT 2023","8","tests.unit.async_db","test_cursor","","","","test_cursor_fetchall","cursor fetchall fetches all rows remaining after last query."
"broken","Sun Apr 23 20:06:12 GMT 2023","Sun Apr 23 20:06:12 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_datetime[2021-12-31-expected6-date provided]","parse_value parses all date values correctly."
"broken","Sun Apr 23 20:05:55 GMT 2023","Sun Apr 23 20:05:55 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_statement[statement3-params3-insert into table values (1, '1', '?')]",""
"broken","Sun Apr 23 20:06:43 GMT 2023","Sun Apr 23 20:06:43 GMT 2023","16","tests.unit.db","test_cursor","","","","test_cursor_multi_statement","executemany with multiple parameter sets is not supported."
"broken","Sun Apr 23 20:06:16 GMT 2023","Sun Apr 23 20:06:17 GMT 2023","243","tests.unit.client","test_client_async","","","","test_client_different_auths","
    Client properly handles such auth types:
    - tuple(username, password)
    - Auth
    - None
    All other types should raise TypeError.
    "
"passed","Sun Apr 23 20:06:30 GMT 2023","Sun Apr 23 20:06:30 GMT 2023","134","tests.unit.common","test_token_storage","","","","test_token_storage_happy_path","
    Test storage happy path cache token and get token
    "
"broken","Sun Apr 23 20:06:06 GMT 2023","Sun Apr 23 20:06:06 GMT 2023","1","tests.unit.async_db","test_typing_format","","","","test_statement_to_set_errors[statement3-InterfaceError]",""
"passed","Sun Apr 23 20:06:30 GMT 2023","Sun Apr 23 20:06:30 GMT 2023","5","tests.unit.common","test_util","","","","test_async_to_sync_thread","async_to_sync works correctly in threads."
"passed","Sun Apr 23 20:06:35 GMT 2023","Sun Apr 23 20:06:35 GMT 2023","108","tests.unit.db","test_connection","","","","test_connection_unclosed_warnings",""
"broken","Sun Apr 23 20:05:45 GMT 2023","Sun Apr 23 20:05:45 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value[test' OR '1' == '1-'test\\' OR \\'1\\' == \\'1']",""
"broken","Sun Apr 23 20:05:40 GMT 2023","Sun Apr 23 20:05:40 GMT 2023","7","tests.unit.async_db","test_cursor","","","","test_cursor_server_side_async_execute","
    Cursor is able to execute query server-side asynchronously and
    query_id is returned.
    "
"broken","Sun Apr 23 20:06:13 GMT 2023","Sun Apr 23 20:06:13 GMT 2023","109","tests.unit.client","test_client","","","","test_client_retry","
    Client retries with new auth token
    if first attempt fails with unauthorized error.
    "
"broken","Sun Apr 23 20:07:09 GMT 2023","Sun Apr 23 20:07:09 GMT 2023","12","tests.unit.utils","test_usage_tracker","","","","test_user_agent[drivers1-clients1-PythonSDK/2 (Python 1; Win; ciso) ConnectorA/0.1.1]",""
"broken","Sun Apr 23 20:06:01 GMT 2023","Sun Apr 23 20:06:01 GMT 2023","2","tests.unit.async_db","test_typing_format","","","","test_split_format_sql[select * from t where id == ?-params7-result7]",""
"broken","Sun Apr 23 20:06:58 GMT 2023","Sun Apr 23 20:06:58 GMT 2023","125","tests.unit.service","test_engine","","","","test_engine_restart",""
"broken","Sun Apr 23 20:07:03 GMT 2023","Sun Apr 23 20:07:03 GMT 2023","1","tests.unit.utils","test_usage_tracker","","","","test_detect_connectors[stack2-map2-expected2]",""
"broken","Sun Apr 23 20:06:19 GMT 2023","Sun Apr 23 20:06:19 GMT 2023","0","tests.unit.client.auth","test_auth","","","","test_auth_adds_header","Auth adds required authentication headers to httpx.Request."
"broken","Sun Apr 23 20:06:09 GMT 2023","Sun Apr 23 20:06:09 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_date[2021-12-31 23:59:59-expected4-datetime provided]","parse_value parses all date values correctly."
"broken","Sun Apr 23 20:06:49 GMT 2023","Sun Apr 23 20:06:50 GMT 2023","132","tests.unit.service","test_database","","","","test_database_create",""
"broken","Sun Apr 23 20:05:39 GMT 2023","Sun Apr 23 20:05:39 GMT 2023","16","tests.unit.async_db","test_cursor","","","","test_cursor_set_parameters_sent","Cursor passes provided set parameters to engine."
"broken","Sun Apr 23 20:05:42 GMT 2023","Sun Apr 23 20:05:42 GMT 2023","3","tests.unit.async_db","test_cursor","","","","test_cursor_server_side_async_get_status_completed","
    Cursor is able to execute query server-side asynchronously and
    query_id is returned.
    "
"broken","Sun Apr 23 20:05:49 GMT 2023","Sun Apr 23 20:05:49 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value[False-false]",""
